Bug ID,Component,Severity,Priority,OS,Assignee
730625,Preferences,normal, --,All,smontagu
731541,Shell Integration,normal, --,All,felipc
731866,Preferences,normal, --,All,joejoevictor
731895,Untriaged,normal, --,Windows 7,nobody
732125,Preferences,normal, --,All,saylesd1
732292,Session Restore,normal, --,All,paul
732782,Untriaged,normal, --,Windows 7,nobody
732874,Session Restore,normal, --,All,andres
733297,Page Info Window,minor, --,All,raymond
733469,Preferences,normal, --,All,jon.rietveld
733473,Preferences,normal, --,All,jon.rietveld
733641,Migration,minor, --,Windows 7,brian
733853,Session Restore,normal, --,Windows XP,nobody
734013,Preferences,normal, --,All,owenccarpenter
734027,Menus,normal, --,All,ananuti
734076,Security,normal, --,All,gavin.sharp
734317,Untriaged,critical, --,Linux,joe
734554,Session Restore,normal, --,Windows XP,nobody
734628,Installer,normal, --,Windows 7,netzen
734706,Menus,normal, --,All,dao+bmo
735091,Preferences,normal, --,All,saylesd1
735187,Location Bar,normal, --,All,mak77
735233,Keyboard Navigation,normal, --,All,dao+bmo
735312,Migration,normal, --,All,mak77
735471,Preferences,normal, --,All,saylesd1
735557,Preferences,normal, --,All,jon.rietveld
735588,Location Bar,normal, --,Windows 7,nobody
736399,Menus,normal, --,Windows XP,nobody
736416,Session Restore,normal, --,All,ttaubert
736487,Session Restore,normal, --,All,mak77
736504,Migration,normal, --,Windows XP,mak77
736572,Page Info Window,normal, --,All,mail
736574,Page Info Window,normal, --,All,sjakthol
736655,Installer,normal, --,Mac OS X,smichaud
737177,Preferences,normal, --,All,jon.rietveld
737381,Migration,normal, --,Mac OS X,asaf
737435,Installer,normal, --,Windows 7,khuey
737535,Preferences,normal, --,Linux,stransky
737833,Installer,normal, --,Windows 8.1,netzen
738160,Private Browsing,trivial, --,All,pallanikumaran
738261,PDF Viewer,normal, --,All,nobody
738507,PDF Viewer,normal, --,All,nobody
738522,PDF Viewer,normal, --,Linux,nobody
738627,PDF Viewer,normal, --,All,nobody
738674,PDF Viewer,normal, --,All,nobody
738796,Preferences,normal, --,All,richard.marti
738797,Preferences,normal, --,All,jaws
738818,Search,normal, --,All,mdeboer
738858,PDF Viewer,normal, --,All,nobody
738952,PDF Viewer,critical, --,All,neil
738953,PDF Viewer,normal, --,All,nobody
738979,PDF Viewer,normal, --,All,nobody
739040,RSS Discovery and Preview,normal, --,All,ehsan
739079,PDF Viewer,normal, --,All,nobody
739132,Installer,normal, --,All,landry
739185,PDF Viewer,normal, --,All,nobody
739531,Session Restore,normal, --,All,paul
739733,Extension Compatibility,normal, --,Linux,nobody
739805,Session Restore,normal, --,All,ttaubert
739850,PDF Viewer,normal, --,Mac OS X,nobody
739919,Installer,normal, --,Windows 7,jacek
739968,Migration,normal, --,All,mak77
740076,Location Bar,normal, --,All,mak77
740172,PDF Viewer,normal, --,Windows 7,nobody
740285,PDF Viewer,normal, --,Windows 7,nobody
740694,Installer,normal, --,Windows 8,jmathies
740795,PDF Viewer,normal, --,All,benjamin
741047,Preferences,normal, --,All,jaws
741174,Installer,normal, --,Windows 7,bzhao
741239,PDF Viewer,critical, --,All,nobody
741667,PDF Viewer,normal, --,Linux,nobody
741953,PDF Viewer,normal, --,Mac OS X,nobody
742047,Session Restore,normal, --,All,andres
742051,Session Restore,normal, --,All,andres
742089,PDF Viewer,normal, --,All,nobody
742098,Session Restore,normal, --,All,maxli
742099,PDF Viewer,normal, --,All,ydelendik
742101,PDF Viewer,normal, --,All,bdahl
742135,PDF Viewer,normal, --,Windows 7,nobody
742645,Security,normal, --,All,dao+bmo
742776,Location Bar,normal, --,All,mak77
743264,PDF Viewer,normal, --,All,bdahl
743287,PDF Viewer,normal, --,All,nobody
743428,Installer,normal, --,OpenBSD,landry
743882,Session Restore,normal, --,All,paul
743914,PDF Viewer,normal, --,All,nobody
744698,Search,normal, --,All,dteller
745040,Session Restore,normal, --,All,andres
745342,Session Restore,normal, --,All,paul
745426,Installer,normal, --,Windows 7,robert.strong.bugs
745508,Migration,normal, --,All,asaf
746572,Location Bar,normal, --,All,mak77
746675,PDF Viewer,normal, --,Mac OS X,nobody
746837,Session Restore,normal, --,All,dao+bmo
746861,PDF Viewer,normal, --,Mac OS X,nobody
747628,PDF Viewer,normal, --,All,nobody
747847,Extension Compatibility,critical, --,Windows 7,nobody
747899,PDF Viewer,normal, --,Linux,nobody
747918,PDF Viewer,normal, --,Linux,nobody
748037,Location Bar,normal, --,All,jaws
748047,Migration,major, --,All,asaf
748193,Security,normal, --,All,nobody
748477,Private Browsing,normal, --,Mac OS X,saurabhanandiit
748569,Migration,normal, --,All,asaf
748923,PDF Viewer,normal, --,Mac OS X,nobody
748924,PDF Viewer,normal, --,Mac OS X,aadib
748926,PDF Viewer,normal, --,All,nobody
748928,PDF Viewer,normal, --,Mac OS X,nobody
748932,PDF Viewer,normal, --,Mac OS X,nobody
748933,PDF Viewer,normal, --,Mac OS X,nobody
748936,PDF Viewer,normal, --,Mac OS X,nobody
749187,Private Browsing,normal, --,All,ehsan
749205,PDF Viewer,normal, --,All,nobody
749390,Private Browsing,normal, --,All,ehsan
749527,Untriaged,minor, --,Windows 7,netzen
749548,Migration,normal, --,All,mh+mozilla
749931,Migration,major, --,All,MattN+bmo
750106,Location Bar,normal, --,All,jaws
750524,Preferences,normal, --,All,nobody
751334,Session Restore,normal, --,All,dao+bmo
751709,Location Bar,normal, --,All,nobody
752197,Preferences,normal, --,All,nobody
752219,PDF Viewer,normal, --,All,nobody
752259,Untriaged,normal, --,Mac OS X,nobody
752676,PDF Viewer,normal, --,All,bdahl
753021,Shell Integration,normal, --,Windows 8,artpar
753157,Search,normal, --,Windows 7,nobody
753371,PDF Viewer,normal, --,Mac OS X,nobody
754342,Preferences,normal, --,All,MattN+bmo
754344,Preferences,normal, --,All,ttaubert
754348,PDF Viewer,normal, --,Mac OS X,nobody
754393,Untriaged,normal, --,Linux,nobody
754521,Preferences,normal, --,Windows 7,nobody
755117,SocialAPI,normal, --,Mac OS X,nobody
755121,SocialAPI,blocker, --,Windows 7,nobody
755122,SocialAPI,blocker, --,All,markh
755126,SocialAPI,normal, --,All,mixedpuppy
755136,SocialAPI,normal, --,All,mixedpuppy
755483,SocialAPI,blocker, --,Mac OS X,nobody
755491,SocialAPI,blocker, --,Mac OS X,nobody
755646,Menus,normal, --,All,dao+bmo
756021,SocialAPI,normal, --,Windows Vista,mixedpuppy
756195,SocialAPI,normal, --,Mac OS X,mixedpuppy
756587,SocialAPI,critical, --,Mac OS X,mixedpuppy
756589,SocialAPI,blocker, --,Mac OS X,mixedpuppy
756593,SocialAPI,normal, --,Mac OS X,nobody
756596,SocialAPI,normal, --,All,nobody
756674,SocialAPI,normal, --,Mac OS X,nobody
756718,SocialAPI,major, --,Windows Vista,nobody
757610,PDF Viewer,normal, --,Linux,nobody
757645,SocialAPI,blocker, --,Mac OS X,nobody
757745,SocialAPI,major, --,Windows Vista,nobody
757747,SocialAPI,normal, --,Windows Vista,mhanson
757978,Installer,normal, --,Windows 7,timabraldes
758023,PDF Viewer,normal, --,All,nobody
758083,SocialAPI,normal, --,Windows Vista,nobody
758138,Session Restore,normal, --,All,amod.narvekar
758288,Location Bar,normal, --,All,florian
758291,PDF Viewer,normal, --,Windows 7,ydelendik
758568,Session Restore,normal, --,All,ttaubert
758990,RSS Discovery and Preview,normal, --,All,philringnalda
759010,SocialAPI,major, --,Windows Vista,markh
759219,SocialAPI,blocker, --,Mac OS X,nobody
759299,Location Bar,normal, --,All,dao+bmo
759468,PDF Viewer,normal, --,All,nobody
759730,Migration,normal, --,All,mak77
760036,Search,blocker, --,All,dteller
760046,PDF Viewer,normal, --,Mac OS X,nobody
760334,PDF Viewer,normal, --,Mac OS X,nobody
760671,Installer,normal, --,Windows 8,netzen
760680,Shell Integration,normal, --,Windows 8,netzen
760803,Location Bar,normal, --,All,mak77
760804,PDF Viewer,normal, --,All,gavin.sharp
761094,Migration,normal, --,Windows 7,jacek
761335,PDF Viewer,normal, --,Linux,nobody
761539,PDF Viewer,major, --,All,bdahl
761592,Search,normal, --,All,nobody
761692,PDF Viewer,normal, --,Mac OS X,nobody
762010,PDF Viewer,normal, --,All,nobody
762156,PDF Viewer,normal, --,All,nobody
762569,SocialAPI,normal, --,All,mixedpuppy
762579,SocialAPI,normal, --,All,adw
762639,Migration,normal, --,Linux,asaf
762705,File Handling,major, --,All,gavin.sharp
762966,Preferences,normal, --,All,raymond
763111,Private Browsing,trivial, --,Linux,saurabhanandiit
763232,Preferences,normal, --,Linux,MattN+bmo
763260,PDF Viewer,normal, --,All,nobody
763266,PDF Viewer,normal, --,All,ydelendik
763474,Installer,normal, --,All,netzen
763521,PDF Viewer,major, --,Windows 7,nobody
763718,SocialAPI,normal, --,All,nobody
763960,SocialAPI,normal, --,Mac OS X,nobody
764123,PDF Viewer,normal, --,Mac OS X,nobody
764215,SocialAPI,normal, --,Mac OS X,nobody
764241,SocialAPI,normal, --,All,mixedpuppy
764259,SocialAPI,blocker, --,All,nobody
764265,SocialAPI,normal, --,Windows Vista,mixedpuppy
764302,Session Restore,normal, --,Windows XP,nobody
764515,Shell Integration,normal, --,Windows 8,netzen
764779,SocialAPI,minor, --,All,nobody
764869,SocialAPI,normal, --,All,gavin.sharp
764872,SocialAPI,normal, --,All,jaws
765094,SocialAPI,major, --,All,nobody
765337,Location Bar,normal, --,All,nobody
765874,SocialAPI,normal, --,All,jaws
766086,PDF Viewer,normal, --,Linux,nobody
766138,PDF Viewer,normal, --,Mac OS X,nobody
766403,SocialAPI,normal, --,All,gavin.sharp
766616,SocialAPI,blocker, --,All,felipc
767047,Preferences,normal, --,All,mdibaiee
767296,PDF Viewer,normal, --,Linux,nobody
767313,Preferences,normal, --,All,manishearth
767676,Security,normal, --,Linux,dev.akhawe+mozilla
767698,PDF Viewer,minor, --,All,srishsensation
767896,Page Info Window,normal, --,All,dkeeler
769348,Location Bar,normal, --,All,mak77
769994,Location Bar,normal, --,All,mak77
770409,PDF Viewer,normal, --,All,aadib
770419,Menus,normal, --,All,jaws
770478,Installer,normal, --,Windows Vista,robert.strong.bugs
770550,SocialAPI,normal, --,All,gavin.sharp
770679,SocialAPI,normal, --,All,nobody
770695,SocialAPI,normal, --,All,mixedpuppy
771247,SocialAPI,normal, --,All,gavin.sharp
771344,SocialAPI,normal, --,All,gavin.sharp
771365,SocialAPI,normal, --,All,ananuti
771504,Session Restore,normal, --,All,andres
771826,SocialAPI,normal, --,All,mixedpuppy
771877,SocialAPI,normal, --,All,gavin.sharp
771888,Page Info Window,normal, --,All,atte.kemppila
771921,PDF Viewer,normal, --,All,nobody
771980,SocialAPI,normal, --,All,gavin.sharp
772319,Menus,normal, --,All,saneyuki.s.snyk
773105,Shell Integration,normal, --,Windows 7,netzen
773160,SocialAPI,normal, --,All,markh
773164,SocialAPI,normal, --,All,markh
773165,SocialAPI,normal, --,All,markh
773351,SocialAPI,normal, --,All,mixedpuppy
773397,PDF Viewer,normal, --,All,bdahl
773422,PDF Viewer,normal, --,Mac OS X,bdahl
773529,SocialAPI,normal, --,All,gavin.sharp
773530,SocialAPI,normal, --,All,mixedpuppy
773743,SocialAPI,normal, --,All,jaws
773933,Session Restore,normal, --,All,Ms2ger
773988,Menus,normal, --,All,florian
774003,SocialAPI,normal, --,All,mixedpuppy
774088,Extension Compatibility,normal, --,Mac OS X,nobody
774174,SocialAPI,normal, --,Linux,jaws
774178,SocialAPI,normal, --,All,mixedpuppy
774495,Location Bar,minor, --,All,fracture91
774506,SocialAPI,normal, --,All,mixedpuppy
774543,SocialAPI,normal, --,All,markh
774660,Preferences,normal, --,All,saurabhanandiit
774963,Private Browsing,normal, --,Mac OS X,ehsan
775010,Location Bar,normal, --,Windows XP,fracture91
775072,Location Bar,normal, --,All,blair
775336,SocialAPI,normal, --,All,mixedpuppy
775654,RSS Discovery and Preview,normal, --,All,nobody
775779,SocialAPI,normal, --,All,markh
776026,PDF Viewer,normal, --,Linux,nobody
776135,SocialAPI,normal, --,Windows 7,jaws
776189,SocialAPI,normal, --,All,jgriffin
776293,Menus,normal, --,All,sankha93
776377,PDF Viewer,normal, --,All,nobody
776431,SocialAPI,normal, --,Mac OS X,jaws
776477,New Tab Page,normal, --,All,nobody
776554,SocialAPI,normal, --,All,gavin.sharp
776606,SocialAPI,normal, --,All,jaws
776608,PDF Viewer,normal, --,All,nobody
776726,SocialAPI,normal, --,Mac OS X,mixedpuppy
777104,SocialAPI,normal, --,Mac OS X,mixedpuppy
777165,SocialAPI,normal, --,All,dcamp
777175,SocialAPI,normal, --,All,mixedpuppy
777176,SocialAPI,normal, --,All,jaws
777177,SocialAPI,normal, --,All,mixedpuppy
777388,PDF Viewer,normal, --,All,ydelendik
777463,Menus,critical, --,Windows 7,jaws
777680,Menus,normal, --,All,jaws
777923,SocialAPI,normal, --,All,gavin.sharp
777940,SocialAPI,normal, --,All,nobody
778398,PDF Viewer,normal, --,All,nobody
779054,SocialAPI,normal, --,All,jaws
779360,SocialAPI,normal, --,All,jaws
779612,Security,normal, --,All,nobody
779686,SocialAPI,normal, --,All,mixedpuppy
779923,SocialAPI,normal, --,All,mixedpuppy
780010,SocialAPI,normal, --,All,markh
780083,Menus,normal, --,All,nobody
780645,Session Restore,normal, --,All,ttaubert
780763,SocialAPI,normal, --,All,gavin.sharp
780987,SocialAPI,normal, --,All,markh
781018,Security,normal, --,All,bugzilla
781125,SocialAPI,normal, --,All,nobody
781386,SocialAPI,normal, --,All,gavin.sharp
781617,Location Bar,normal, --,All,mak77
782217,PDF Viewer,major, --,Windows XP,nobody
782287,SocialAPI,normal, --,All,gavin.sharp
782468,SocialAPI,normal, --,Windows 7,felipc
782623,Page Info Window,normal, --,Linux,mail
782654,Security,normal, --,All,tanvi
782706,Extension Compatibility,critical, --,Windows 7,denis.rotnov
782793,SocialAPI,normal, --,All,mixedpuppy
782850,SocialAPI,normal, --,All,mixedpuppy
782882,SocialAPI,normal, --,All,markh
783369,Extension Compatibility,critical, --,Windows 7,jorge
783410,SocialAPI,normal, --,All,markh
783605,SocialAPI,normal, --,All,mixedpuppy
783614,Location Bar,minor, --,All,dao+bmo
783687,SocialAPI,normal, --,All,mixedpuppy
783691,SocialAPI,normal, --,Mac OS X,mixedpuppy
783928,SocialAPI,normal, --,All,jaws
784153,SocialAPI,normal, --,All,gavin.sharp
784198,SocialAPI,normal, --,All,jaws
784236,SocialAPI,normal, --,All,markh
784238,SocialAPI,normal, --,All,mixedpuppy
784272,SocialAPI,normal, --,All,jaws
784508,SocialAPI,normal, --,All,markh
784535,SocialAPI,normal, --,All,mixedpuppy
784718,PDF Viewer,normal, --,Mac OS X,bdahl
784879,SocialAPI,normal, --,All,mixedpuppy
784900,PDF Viewer,minor, --,Mac OS X,nobody
785087,SocialAPI,normal, --,Mac OS X,nobody
785173,Untriaged,normal, --,Mac OS X,nobody
785205,SocialAPI,normal, --,All,gavin.sharp
785487,Search,normal, --,All,rvitillo
785593,SocialAPI,normal, --,All,jaws
785676,SocialAPI,normal, --,Windows XP,mixedpuppy
785920,SocialAPI,normal, --,All,mixedpuppy
785951,SocialAPI,normal, --,All,mixedpuppy
786012,PDF Viewer,normal, --,All,gavin.sharp
786085,SocialAPI,normal, --,Windows XP,markh
786095,SocialAPI,normal, --,All,jaws
786131,SocialAPI,normal, --,All,nobody
786133,SocialAPI,normal, --,All,mixedpuppy
786153,Extension Compatibility,critical, --,Windows NT,nobody
786164,Session Restore,trivial, --,All,ananuti
786207,SocialAPI,normal, --,Mac OS X,mixedpuppy
786219,PDF Viewer,normal, --,Mac OS X,saneyuki.s.snyk
786326,SocialAPI,normal, --,Mac OS X,mixedpuppy
786477,SocialAPI,normal, --,Mac OS X,mixedpuppy
786897,Private Browsing,normal, --,All,me+bugzilla
787093,SocialAPI,normal, --,All,mixedpuppy
787272,SocialAPI,normal, --,Mac OS X,mixedpuppy
787275,Location Bar,normal, --,All,dao+bmo
787326,Extension Compatibility,normal, --,Windows 7,nobody
787511,SocialAPI,normal, --,All,markh
787738,Security,normal, --,Linux,nobody
787820,File Handling,normal, --,Windows 7,ydelendik
788100,SocialAPI,normal, --,All,markh
788368,SocialAPI,normal, --,All,markh
788405,SocialAPI,normal, --,All,markh
788589,SocialAPI,normal, --,All,mixedpuppy
788598,SocialAPI,normal, --,All,mixedpuppy
788920,SocialAPI,normal, --,All,felipc
789003,Session Restore,normal, --,All,ttaubert
789074,PDF Viewer,normal, --,Linux,nobody
789102,Session Restore,normal, --,All,ttaubert
789248,SocialAPI,normal, --,Mac OS X,mixedpuppy
789308,SocialAPI,normal, --,Mac OS X,mixedpuppy
789615,PDF Viewer,normal, --,All,ryanvm
789700,Extension Compatibility,critical, --,Windows 7,nobody
789709,Session Restore,normal, --,Windows 7,nobody
790201,SocialAPI,normal, --,All,markh
790278,SocialAPI,normal, --,All,jaws
790488,SocialAPI,normal, --,All,markh
790545,SocialAPI,normal, --,All,markh
790667,Shell Integration,normal, --,Windows 8,netzen
790811,SocialAPI,normal, --,All,nobody
791501,Shell Integration,normal, --,Windows 8,VYV03354
791525,PDF Viewer,normal, --,Windows 7,nobody
791613,Installer,normal, --,Windows 7,robert.strong.bugs
791686,Untriaged,normal, --,All,nobody
791687,Installer,normal, --,Windows 7,netzen
791694,Shell Integration,normal, --,Windows 7,mh+mozilla
791901,SocialAPI,normal, --,All,markh
792075,Installer,normal, --,Windows 7,robert.strong.bugs
792277,PDF Viewer,normal, --,Linux,nobody
792279,PDF Viewer,normal, --,Linux,nobody
792295,SocialAPI,normal, --,All,markh
792503,SocialAPI,normal, --,All,jaws
792517,File Handling,normal, --,Linux,josh
792582,PDF Viewer,normal, --,Linux,josh
792677,SocialAPI,normal, --,All,markh
793036,SocialAPI,normal, --,All,markh
793282,PDF Viewer,normal, --,Windows 7,nobody
793354,SocialAPI,normal, --,Windows 7,felipc
793461,Installer,normal, --,Windows 8.1,netzen
793632,PDF Viewer,normal, --,Windows 7,nobody
793659,PDF Viewer,major, --,Windows 7,nobody
793704,PDF Viewer,normal, --,All,nobody
793935,SocialAPI,normal, --,All,markh
793943,SocialAPI,normal, --,All,markh
794010,PDF Viewer,normal, --,Windows 7,nobody
794091,Session Restore,normal, --,All,dteller
794101,PDF Viewer,normal, --,All,ryanvm
794512,SocialAPI,normal, --,All,jaws
794520,Location Bar,normal, --,All,jaws
794640,SocialAPI,normal, --,All,mixedpuppy
794742,SocialAPI,normal, --,All,markh
795015,Private Browsing,normal, --,Windows 7,ehsan
795225,PDF Viewer,normal, --,Windows 7,nobody
795228,PDF Viewer,normal, --,Windows 7,nobody
795481,SocialAPI,normal, --,All,nobody
795518,SocialAPI,normal, --,All,markh
795644,SocialAPI,normal, --,All,nobody
795647,Installer,normal, --,Windows 7,robert.strong.bugs
795654,Installer,normal, --,Windows 7,robert.strong.bugs
795982,Installer,normal, --,Windows 7,catlee
796038,Shell Integration,normal, --,Windows 8,netzen
796044,Shell Integration,normal, --,Windows 8,netzen
796054,Installer,normal, --,All,robert.strong.bugs
796218,SocialAPI,normal, --,All,felipc
796222,SocialAPI,normal, --,All,markh
796309,SocialAPI,normal, --,All,markh
796887,Shell Integration,normal, --,Windows 8,jmathies
797044,Installer,normal, --,Windows 8.1,netzen
797134,SocialAPI,normal, --,All,mixedpuppy
797157,Installer,blocker, --,Windows XP,robert.strong.bugs
797183,Installer,normal, --,Windows XP,robert.strong.bugs
797209,SocialAPI,normal, --,All,markh
797256,Private Browsing,normal, --,All,nobody
797263,Session Restore,normal, --,Windows 7,ttaubert
797298,SocialAPI,normal, --,All,mixedpuppy
797403,SocialAPI,normal, --,Mac OS X,nobody
797667,SocialAPI,normal, --,All,jaws
797700,SocialAPI,normal, --,All,jaws
797716,SocialAPI,normal, --,All,markh
797924,PDF Viewer,normal, --,Mac OS X,nobody
797973,Installer,normal, --,Windows 7,netzen
797998,Installer,normal, --,Windows 7,robert.strong.bugs
798083,SocialAPI,normal, --,All,markh
798124,SocialAPI,normal, --,All,jaws
798141,SocialAPI,normal, --,All,nobody
798166,Shell Integration,normal, --,Windows 7,netzen
798197,SocialAPI,normal, --,Windows XP,jaws
798212,SocialAPI,normal, --,All,markh
798255,Installer,normal, --,Windows 7,robert.strong.bugs
798437,SocialAPI,normal, --,All,mh+mozilla
798477,Installer,normal, --,Windows 7,robert.strong.bugs
798508,Private Browsing,normal, --,Mac OS X,ehsan
798516,Private Browsing,normal, --,Mac OS X,ehsan
798544,Installer,normal, --,Windows 7,robert.strong.bugs
798753,SocialAPI,minor, --,Mac OS X,MattN+bmo
798794,Installer,normal, --,Windows 7,robert.strong.bugs
798810,Installer,normal, --,Windows 7,robert.strong.bugs
798861,Installer,normal, --,Windows 7,robert.strong.bugs
798944,Installer,minor, --,Windows XP,robert.strong.bugs
798965,Private Browsing,normal, --,Mac OS X,ehsan
799001,Private Browsing,normal, --,All,ehsan
799014,SocialAPI,normal, --,All,markh
799057,Installer,minor, --,Windows 7,robert.strong.bugs
799147,Installer,normal, --,Windows 7,robert.strong.bugs
799172,Installer,normal, --,Windows Vista,robert.strong.bugs
799180,Installer,normal, --,Windows Vista,robert.strong.bugs
799215,Installer,normal, --,All,robert.strong.bugs
799314,Private Browsing,normal, --,Windows 7,josh
799447,SocialAPI,normal, --,All,gavin.sharp
799526,Private Browsing,normal, --,Mac OS X,ehsan
799611,Installer,normal, --,Windows 7,robert.strong.bugs
799664,Private Browsing,normal, --,Mac OS X,ehsan
799695,PDF Viewer,normal, --,All,bdahl
799749,SocialAPI,normal, --,All,jaws
799780,Private Browsing,normal, --,Mac OS X,ehsan
799784,Private Browsing,normal, --,Mac OS X,andres
799902,Installer,normal, --,All,robert.strong.bugs
799903,Extension Compatibility,normal, --,All,nobody
800112,Installer,major, --,Windows 8,robert.strong.bugs
800193,Private Browsing,normal, --,Mac OS X,ehsan
800275,SocialAPI,normal, --,All,nancibonfim
800278,SocialAPI,normal, --,All,nancibonfim
800281,SocialAPI,normal, --,All,ananuti
800307,Preferences,normal, --,Linux,robert.strong.bugs
800531,Extension Compatibility,major, --,Windows 7,nobody
801035,SocialAPI,normal, --,All,jaws
801040,SocialAPI,normal, --,All,jaws
801049,Search,normal, --,All,ehsan
801080,SocialAPI,normal, --,All,markh
801137,Session Restore,normal, --,All,nobody
801141,SocialAPI,normal, --,All,nobody
801151,Private Browsing,normal, --,Mac OS X,ehsan
801224,Untriaged,normal, --,Mac OS X,bugs
801237,Private Browsing,normal, --,Mac OS X,ehsan
801280,PDF Viewer,normal, --,All,ryanvm
801661,Preferences,normal, --,Linux,ehsan
801823,Private Browsing,normal, --,Mac OS X,josh
801874,SocialAPI,normal, --,Windows 7,felipc
801936,SocialAPI,normal, --,Mac OS X,mixedpuppy
801951,SocialAPI,normal, --,All,gavin.sharp
802026,Location Bar,normal, --,All,gavin.sharp
802033,Preferences,normal, --,All,nobody
802274,Private Browsing,normal, --,Linux,ehsan
802395,SocialAPI,normal, --,All,mixedpuppy
802435,SocialAPI,normal, --,All,jaws
802734,Installer,normal, --,Windows 7,robert.strong.bugs
802784,SocialAPI,normal, --,All,jaws
802929,SocialAPI,normal, --,All,felipc
803006,SocialAPI,normal, --,All,markh
803181,Preferences,normal, --,Windows 7,robert.strong.bugs
803274,Installer,normal, --,Windows 7,robert.strong.bugs
803330,Page Info Window,normal, --,Mac OS X,dkeeler
803335,Search,normal, --,All,fryn
803336,SocialAPI,major, --,Mac OS X,jaws
803344,SocialAPI,normal, --,All,jaws
803385,SocialAPI,normal, --,All,jaws
803704,SocialAPI,normal, --,All,jaws
803775,SocialAPI,normal, --,Mac OS X,felipc
803963,Extension Compatibility,critical, --,Windows 7,nobody
804068,SocialAPI,normal, --,All,alfredkayser
804252,SocialAPI: Providers,normal, --,All,nobody
804258,SocialAPI,normal, --,All,markh
804416,SocialAPI,normal, --,All,markh
804442,SocialAPI,normal, --,All,markh
804591,SocialAPI,normal, --,All,markh
804622,SocialAPI: Providers,normal, --,All,nobody
804656,SocialAPI,normal, --,All,mixedpuppy
804736,SocialAPI,normal, --,All,jaws
804910,SocialAPI,normal, --,Mac OS X,felipc
805032,Installer,blocker, --,Windows 2000,netzen
805206,SocialAPI,normal, --,All,jaws
805217,SocialAPI,normal, --,All,jaws
805227,SocialAPI,normal, --,Mac OS X,nobody
805260,SocialAPI,normal, --,All,gavin.sharp
805374,Menus,normal, --,All,hsivonen
805523,SocialAPI,normal, --,All,nobody
805537,SocialAPI,normal, --,All,markh
805575,Installer,normal, --,Windows 7,lco.mozilla
805684,SocialAPI,normal, --,All,mixedpuppy
805725,SocialAPI,normal, --,All,markh
805743,SocialAPI: Providers,normal, --,Windows 7,nobody
805885,SocialAPI,normal, --,All,jaws
805989,SocialAPI,normal, --,All,jaws
806037,SocialAPI,normal, --,All,markh
806038,SocialAPI,normal, --,Mac OS X,felipc
806566,PDF Viewer,normal, --,Mac OS X,nobody
806681,Private Browsing,normal, --,Mac OS X,ehsan
806682,Private Browsing,normal, --,Mac OS X,ehsan
806683,Private Browsing,normal, --,Mac OS X,andres
806685,Private Browsing,normal, --,Mac OS X,andres
806686,Private Browsing,normal, --,Mac OS X,bellindira
806687,Private Browsing,normal, --,Mac OS X,bellindira
806688,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806689,Private Browsing,normal, --,Mac OS X,ehsan
806690,Private Browsing,normal, --,Mac OS X,bellindira
806691,Private Browsing,normal, --,Mac OS X,bellindira
806693,Private Browsing,normal, --,Mac OS X,andres
806694,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806695,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806696,SocialAPI,normal, --,Mac OS X,nobody
806697,Private Browsing,normal, --,Mac OS X,ehsan
806698,Private Browsing,normal, --,Mac OS X,ehsan
806699,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806700,Private Browsing,normal, --,Mac OS X,andres
806701,Private Browsing,normal, --,Mac OS X,bellindira
806702,Private Browsing,normal, --,Mac OS X,bellindira
806703,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806704,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806705,Private Browsing,normal, --,Mac OS X,bellindira
806706,Private Browsing,normal, --,Mac OS X,ehsan
806707,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806708,Private Browsing,normal, --,Mac OS X,ehsan
806709,Private Browsing,normal, --,Mac OS X,ehsan
806710,Private Browsing,normal, --,Mac OS X,nobody
806711,Private Browsing,normal, --,Mac OS X,raymond
806715,Private Browsing,normal, --,Mac OS X,bellindira
806716,Private Browsing,normal, --,Mac OS X,bellindira
806717,Private Browsing,normal, --,Mac OS X,bellindira
806718,Private Browsing,normal, --,Mac OS X,bellindira
806719,Private Browsing,normal, --,Mac OS X,bellindira
806720,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806721,Private Browsing,normal, --,Mac OS X,ehsan
806722,Private Browsing,normal, --,Mac OS X,ehsan
806723,Private Browsing,normal, --,Mac OS X,raymond
806724,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806725,Private Browsing,normal, --,Mac OS X,bellindira
806726,Private Browsing,normal, --,Mac OS X,bellindira
806729,Private Browsing,normal, --,Mac OS X,andres
806731,Private Browsing,normal, --,Mac OS X,andres
806732,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806733,Private Browsing,normal, --,Mac OS X,andres
806734,Private Browsing,normal, --,Mac OS X,ehsan
806735,Private Browsing,normal, --,Mac OS X,ehsan
806736,Private Browsing,normal, --,Mac OS X,raymond
806738,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806739,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
806740,Private Browsing,normal, --,Mac OS X,marioalv.mozilla
