Bug ID,Component,Severity,Priority,OS,Assignee
1055239,SocialAPI,normal,P1,All,jaws
1055464,Disability Access,normal,P3,All,mconley
1055616,Sync,normal,P2,All,markh
1055973,Preferences,normal,P3,Windows 7,gijskruitbosch+bugs
1056342,Developer Tools: WebIDE,normal,P2,All,vporof
1057544,PDF Viewer,normal,P2,Mac OS X,jonas.jenwald
1058251,General,normal,P2,All,jld
1059882,Developer Tools,normal,P1,Windows 7,poirot.alex
1060046,Extension Compatibility,normal,P1,All,wmccloskey
1060093,Developer Tools,normal,P3,All,poirot.alex
1061653,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,All,vporof
1061759,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,vporof
1061772,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,All,vporof
1061823,Developer Tools: Inspector,normal,P2,All,sheldon.roddick
1062617,Developer Tools: Style Editor,normal,P3,All,eric
1064496,PDF Viewer,normal,P2,All,ryanvm
1067999,Developer Tools: Inspector,normal,P3,All,sy.fen0
1069421,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,All,vporof
1071513,Bookmarks & History,normal,P1,All,standard8
1072164,PDF Viewer,normal,P2,Windows 7,ydelendik
1073967,Developer Tools: Storage Inspector,normal,P2,Windows 8.1,mratcliffe
1074180,Developer Tools: Responsive Design Mode,normal,P1,All,jryans
1074251,Sync,normal,P1,All,pbooth
1074937,Location Bar,normal,P1,All,markh
1075490,Developer Tools: Framework,normal,P1,Mac OS X,rFobic
1077339,Developer Tools: Framework,normal,P3,All,15electronicmotor
1077481,Developer Tools: Inspector,normal,P3,All,mratcliffe
1078284,Developer Tools: WebIDE,normal,P3,Linux,poirot.alex
1081245,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,colmeiro
1082428,Sync,normal,P1,All,markh
1082695,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,Mac OS X,jordan
1083896,Developer Tools: Inspector,normal,P2,Mac OS X,mratcliffe
1084598,Theme,normal,P3,Mac OS X,brandon.cheng
1085393,Developer Tools: about:debugging,normal,P3,All,jryans
1088305,Developer Tools: Inspector,normal,P3,All,sebastianzartner
1088360,Developer Tools: Console,normal,P3,All,nchevobbe
1088861,Developer Tools: Console,normal,P1,Mac OS X,bgrinstead
1088900,Developer Tools: Console,normal,P1,Windows 7,nchevobbe
1089240,Developer Tools: Measuring Tool,normal,P1,All,zer0
1093571,Search,normal,P3,All,glob
1094761,Search,normal,P4,All,felipc
1094812,Bookmarks & History,normal,P1,All,standard8
1094818,Bookmarks & History,normal,P1,All,mak77
1095739,General,normal,P2,All,jaws
1095824,Theme,normal,P1,All,bgrinstead
1096013,Session Restore,major,P2,All,mconley
1096413,Theme,normal,P2,All,ntim.bugs
1098468,Bookmarks & History,normal,P1,All,dao+bmo
1101100,General,normal,P2,All,jld
1102063,PDF Viewer,normal,P2,Linux,jonas.jenwald
1102184,Sync,normal,P1,All,eoger
1102269,Developer Tools: Inspector,normal,P2,All,rchien
1102409,Developer Tools,normal,P1,Mac OS X,past
1103216,Search,critical,P1,All,kev
1104325,Search,normal,P3,Windows,florian
1104925,Search,critical,P1,All,kev
1105092,Search,normal,P3,All,standard8
1105244,Location Bar,normal,P1,All,markh
1107364,Bookmarks & History,normal,P2,All,i.milind.luthra
1107658,Developer Tools: Inspector,normal,P2,All,jdescottes
1107849,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,pbrosset
1107883,Location Bar,normal,P1,All,markh
1108648,Search,normal,P5,All,nhnt11
1109146,File Handling,normal,P1,All,jimmyw22
1109354,Search,normal,P3,All,florian
1110771,Search,normal,P4,All,nhnt11
1111540,Preferences,normal,P1,Windows 7,gijskruitbosch+bugs
1113581,Search,normal,P4,All,fliu
1113747,Search,normal,P4,All,adw
1115197,PDF Viewer,normal,P2,All,ydelendik
1115925,Preferences,normal,P3,All,lemcgregor3
1117145,Downloads Panel,normal,P1,All,paolo.mozmail
1118285,New Tab Page,normal,P2,All,nhnt11
1118544,Developer Tools: WebIDE,normal,P1,Mac OS X,poirot.alex
1118958,Sync,normal,P4,All,bobm
1119133,Developer Tools,normal,P2,All,bgrinstead
1119250,Search,normal,P5,All,florian
1119282,Bookmarks & History,normal,P1,All,standard8
1119490,Developer Tools: Debugger,normal,P1,Linux,ejpbruel
1119872,Search,normal,P3,All,jeremyjpf
1120616,Developer Tools: Inspector,normal,P1,All,gl
1120623,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,vporof
1120996,General,normal,P4,All,mjaritz
1121528,Developer Tools: Inspector,normal,P1,All,pbrosset
1122280,PDF Viewer,normal,P3,Windows 7,hellemar
1122618,Search,normal,P3,All,jeremyjpf
1122662,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,All,bgrinstead
1123972,Search,normal,P3,All,mozilla
1124217,Toolbars and Customization,normal,P4,All,gijskruitbosch+bugs
1124428,Sync,normal,P1,All,kit
1125205,Developer Tools: Console,normal,P1,All,amarchesini
1125657,Theme,normal,P2,Windows 10,gijskruitbosch+bugs
1126278,Preferences,normal,P3,All,moz-ian
1126457,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,jordan
1127151,General,normal,P1,Windows 7,mchang
1127337,General,normal,P4,All,abhinav.koppula
1127423,Developer Tools: Inspector,normal,P3,Mac OS X,bgrinstead
1127540,Sync,normal,P1,All,zack.carter
1128165,General,normal,P1,All,mchang
1128175,Preferences,normal,P3,Mac OS X,gijskruitbosch+bugs
1128177,Preferences,normal,P1,All,jaws
1128237,Preferences,normal,P3,All,gijskruitbosch+bugs
1128988,Developer Tools: Graphic Commandline and Toolbar,normal,P1,All,jwalker
1129597,Preferences,normal,P2,All,gijskruitbosch+bugs
1129984,General,normal,P3,All,margaret.leibovic
1130007,Theme,normal,P2,Mac OS X,gijskruitbosch+bugs
1130284,Search,normal,P4,All,hikezoe
1130740,Theme,normal,P4,All,a.ahmed1026
1130741,Theme,normal,P4,All,lemcgregor3
1131274,Search,normal,P4,All,technozoom88
1131414,Sync,normal,P1,All,markh
1131756,Developer Tools: Debugger,normal,P1,Mac OS X,jlong
1132096,Developer Tools: Debugger,normal,P2,Mac OS X,ejpbruel
1132203,Developer Tools: JSON Viewer,normal,P1,Mac OS X,odvarko
1132557,Developer Tools: Source Editor,normal,P1,All,gl
1132674,General,normal,P2,All,margaret.leibovic
1133526,General,normal,P1,All,mchang
1134166,Developer Tools: WebIDE,normal,P3,Linux,jryans
1134307,General,normal,P5,All,kevchan85
1134501,Tours,normal,P1,All,jaws
1134507,Tours,normal,P1,All,MattN+bmo
1135351,Theme,normal,P2,Windows 8.1,jaws
1135589,General,normal,P4,All,jaws
1135635,Developer Tools: Framework,normal,P2,Linux,pbrosset
1136101,Developer Tools: Inspector,normal,P1,All,ntim.bugs
1136139,Search,normal,P3,Mac OS X,gijskruitbosch+bugs
1136155,Developer Tools: Inspector,normal,P2,Mac OS X,mratcliffe
1136257,Developer Tools: Inspector,normal,P3,All,mratcliffe
1137935,Developer Tools,normal,P1,Mac OS X,jdescottes
1138738,Tours,normal,P1,All,blair
1138898,General,normal,P3,Mac OS X,mjaritz
1138899,General,normal,P3,Mac OS X,mjaritz
1138993,PDF Viewer,normal,P1,All,jonas.jenwald
1139058,Developer Tools: Inspector,normal,P1,Mac OS X,gl
1139472,Downloads Panel,normal,P1,All,past
1139497,General,critical,P2,Windows 7,bobowencode
1139655,Search,normal,P2,All,florian
1139698,Sync,normal,P1,All,eoger
1140340,Menus,normal,P3,All,jaws
1140345,Theme,normal,P5,All,jaws
1141031,Preferences,normal,P2,All,gijskruitbosch+bugs
1141055,Preferences,normal,P1,All,gijskruitbosch+bugs
1141261,Developer Tools: Web Audio Editor,normal,P2,Mac OS X,jordan
1141326,Theme,normal,P3,Mac OS X,bgrinstead
1141571,Developer Tools: Inspector,normal,P2,All,janx
1142115,Developer Tools: Debugger,normal,P3,Mac OS X,ttromey
1142292,Developer Tools: Graphic Commandline and Toolbar,normal,P1,All,pbrosset
1143004,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,Mac OS X,jordan
1143224,Developer Tools: Netmonitor,normal,P1,Linux,bgrinstead
1143742,Developer Tools: Inspector,normal,P2,All,jdescottes
1144034,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,vporof
1144779,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,Mac OS X,bgrinstead
1145187,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,Mac OS X,jordan
1145784,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,Mac OS X,bgrinstead
1145909,Theme,normal,P5,All,jaws
1146194,Developer Tools: Storage Inspector,normal,P2,All,mratcliffe
1146237,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,Mac OS X,jordan
1146239,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,pbrosset
1146269,General,normal,P1,All,ttaubert
1146282,General,normal,P1,All,ttaubert
1147034,Search,normal,P5,Mac OS X,standard8
1147128,Developer Tools: Inspector,normal,P1,All,bgrinstead
1147143,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,Mac OS X,jordan
1147604,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,Mac OS X,nfitzgerald
1147693,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,Mac OS X,vporof
1147981,Theme,normal,P1,All,paolo.mozmail
1148024,Preferences,normal,P3,All,gijskruitbosch+bugs
1148050,General,normal,P3,All,bwinton
1149261,General,normal,P1,All,bwinton
1149277,General,normal,P1,All,bwinton
1149346,Developer Tools: Inspector,normal,P1,All,bgrinstead
1149385,Developer Tools: Memory,normal,P1,Mac OS X,nfitzgerald
1149626,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,Mac OS X,vporof
1149649,General,normal,P2,All,bwinton
1149721,Preferences,normal,P1,All,eoger
1149874,General,normal,P1,All,edwin.bugs
1149910,Developer Tools: Debugger,normal,P1,All,past
1150578,Developer Tools: Framework,normal,P3,Mac OS X,bgrinstead
1150697,Developer Tools: Netmonitor,normal,P1,All,janx
1150715,Developer Tools: Netmonitor,normal,P1,All,janx
1150717,Developer Tools: Netmonitor,normal,P1,Mac OS X,janx
1150780,Developer Tools: Inspector,normal,P1,All,bgrinstead
1151252,Preferences,normal,P2,All,gijskruitbosch+bugs
1151412,Theme,normal,P1,All,dao+bmo
1151864,Location Bar,normal,P3,All,dao+bmo
1151909,Developer Tools: Inspector,normal,P2,All,poirot.alex
1151943,Developer Tools: Inspector,normal,P1,All,gl
1151956,Developer Tools: Inspector,normal,P1,All,pbrosset
1151973,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,Windows 8.1,vporof
1152279,Developer Tools: Inspector,normal,P3,All,pbrosset
1152421,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,Windows NT,vporof
1152441,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,Mac OS X,jsnajdr
1152631,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,Mac OS X,vporof
1153016,General,normal,P5,All,mixedpuppy
1153292,Developer Tools: about:debugging,normal,P2,All,jdescottes
1153474,Developer Tools: Source Editor,normal,P2,Mac OS X,zer0
1154371,Developer Tools: Style Editor,normal,P1,All,zer0
1154469,Developer Tools: Inspector,normal,P2,All,wbamberg
1154606,Developer Tools: Debugger,normal,P2,Mac OS X,jlong
1154645,Developer Tools: Inspector,normal,P3,All,poirot.alex
1154789,Developer Tools: Framework,normal,P1,All,ntim.bugs
1155168,Developer Tools: Framework,normal,P2,Windows 7,odvarko
1155295,Developer Tools,normal,P2,Mac OS X,jordan
1155465,Developer Tools: Inspector,normal,P2,All,jdescottes
1156291,Developer Tools: Inspector,normal,P3,Mac OS X,jdinartejesus
1156499,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,Mac OS X,jordan
1157404,Tabbed Browser,normal,P1,All,mconley
1157469,Developer Tools: Inspector,normal,P2,All,jdescottes
1157789,Developer Tools: Inspector,normal,P2,All,avikpal.me
1157893,Developer Tools: WebIDE,normal,P1,All,fabrice
1157906,Developer Tools: Framework,normal,P1,All,jryans
1157916,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,All,jordan
1157944,Developer Tools: Console,normal,P2,All,jfong
1158144,Developer Tools: Netmonitor,normal,P1,All,janx
1158298,Theme,normal,P1,Windows 10,ntim.bugs
1158781,Developer Tools: Inspector,normal,P1,All,pbrosset
1158822,Developer Tools: Inspector,normal,P1,All,pbrosset
1158862,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,vporof
1158982,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,All,vporof
1159001,Developer Tools: Source Editor,normal,P2,All,zer0
1159052,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,All,jordan
1159259,Menus,normal,P1,All,moz-ian
1159385,PDF Viewer,normal,P2,All,mrbkap
1159410,Pocket,major,P1,All,jaws
1159480,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,jordan
1159506,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,ttromey
1159507,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,ttromey
1159922,Developer Tools: Inspector,normal,P1,All,jsnajdr
1160307,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,All,ttromey
1160313,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,jordan
1160332,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,jordan
1160407,Pocket,normal,P3,All,jaws
1160521,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,All,vporof
1161132,Developer Tools: Console,normal,P2,All,jfong
1161138,Pocket,normal,P2,All,dolske
1161514,Pocket,normal,P5,All,jaws
1161793,Pocket,normal,P1,All,jaws
1161798,Extension Compatibility,normal,P4,All,gkrizsanits
1161810,Tours,normal,P2,All,MattN+bmo
1162140,Search,normal,P1,All,mak77
1162142,Search,normal,P1,All,adw
1162144,Search,normal,P1,All,dtownsend
1162147,Pocket,normal,P4,All,dolske
1162193,Pocket,normal,P1,All,jaws
1162253,Pocket,normal,P5,All,dolske
1162283,Pocket,normal,P1,All,adw
1162316,General,normal,P1,Other,jaws
1162441,Theme,normal,P3,All,dao+bmo
1162677,Developer Tools: Netmonitor,normal,P2,All,jsnajdr
1162713,Pocket,normal,P1,All,jaws
1162735,Menus,normal,P1,All,jaws
1162791,Developer Tools: WebIDE,normal,P1,All,fabrice
1163111,Pocket,normal,P1,All,jaws
1163184,Theme,normal,P2,Windows 8,gijskruitbosch+bugs
1163265,Pocket,normal,P1,All,dolske
1163290,Developer Tools: Style Editor,normal,P3,All,ntim.bugs
1163319,Pocket,normal,P1,All,dolske
1163349,Pocket,normal,P1,All,dolske
1163360,Pocket,normal,P1,All,dolske
1163384,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,Linux,sjakthol
1163651,Menus,normal,P5,Windows,jaws
1163655,Pocket,normal,P4,All,gijskruitbosch+bugs
1163888,Location Bar,normal,P2,All,mak77
1163917,Pocket,normal,P1,All,jaws
1164130,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,jordan
1164131,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,jordan
1164208,Pocket,normal,P1,All,dolske
1164252,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,gtatum
1164253,Pocket,normal,P1,All,dolske
1164302,Pocket,normal,P1,All,gijskruitbosch+bugs
1164407,Pocket,normal,P1,Mac OS X,dolske
1164410,Toolbars and Customization,normal,P1,All,gijskruitbosch+bugs
1164649,Pocket,normal,P3,All,dolske
1164675,Theme,normal,P3,Windows 10,gijskruitbosch+bugs
1164731,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,All,jordan
1164931,General,normal,P1,All,wmccloskey
1164942,Pocket,normal,P3,All,gijskruitbosch+bugs
1165303,General,normal,P1,Windows 10,gijskruitbosch+bugs
1165321,General,normal,P1,All,gijskruitbosch+bugs
1165648,General,normal,P5,Other,gerv
1166240,Pocket,normal,P1,Windows,jaws
1166706,Pocket,normal,P5,All,gijskruitbosch+bugs
1166930,Theme,normal,P1,Windows 10,jaws
1166935,Sync,normal,P1,All,eoger
1167021,Developer Tools: Performance Tools (Profiler/Timeline),normal,P2,All,jordan
1167096,Toolbars and Customization,normal,P2,Windows,gijskruitbosch+bugs
1167294,Shell Integration,normal,P1,Windows 10,jaws
1167340,General,normal,P1,All,ttaubert
1167789,Developer Tools: Inspector,normal,P3,All,mobyvb
1167897,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,ttromey
1167933,Session Restore,normal,P5,All,jmaher
1168246,Developer Tools: Style Editor,normal,P2,All,jdescottes
1168457,General,normal,P1,All,ttaubert
1168461,General,normal,P1,All,ttaubert
1168479,General,normal,P1,All,agrigas
1168546,General,normal,P1,All,shorlander
1168875,Developer Tools: Netmonitor,normal,P3,All,bhsu
1169314,Theme,normal,P1,All,jaws
1169459,Search,normal,P1,All,florian
1169911,Theme,normal,P2,Windows 10,gijskruitbosch+bugs
1170608,General,normal,P2,Other,ellee
1170759,General,normal,P1,All,ttaubert
1170761,General,normal,P1,All,ttaubert
1170762,General,normal,P1,All,ttaubert
1171085,General,normal,P1,All,ttaubert
1171101,General,normal,P1,Windows 8.1,alessarik
1171344,Search,normal,P2,All,nhnt11
1171614,Developer Tools: Inspector,normal,P3,All,moz-ian
1171693,General,major,P1,All,dolske
1171746,Toolbars and Customization,normal,P4,Mac OS X,kbroida
1171903,Developer Tools: Storage Inspector,normal,P2,All,ntim.bugs
1171922,Search,normal,P2,All,kev
1172407,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,Linux,nounoursheureux
1172716,Theme,normal,P2,Windows 10,odvarko
1172724,Shell Integration,normal,P2,Windows 10,VYV03354
1172890,Theme,normal,P4,Windows 10,jaws
1172920,Developer Tools: Console,normal,P2,All,jsnajdr
1172937,Location Bar,normal,P1,All,mak77
1172947,Theme,normal,P1,Windows,bgrinstead
1173354,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,sphink
1173359,Sync,normal,P1,All,kit
1173695,Developer Tools: Performance Tools (Profiler/Timeline),normal,P1,All,jordan
1173715,Search,trivial,P5,All,jeremyjpf
1173725,Theme,normal,P1,Windows 10,gijskruitbosch+bugs
1173728,Theme,normal,P1,Windows 10,jaws
1173729,Theme,normal,P1,Windows 10,dao+bmo
1173730,Theme,normal,P1,Windows 10,ntim.bugs
1173734,Theme,normal,P2,All,dao+bmo
1173736,Theme,normal,P1,Windows 10,shorlander
1173738,Theme,normal,P1,Windows 10,dao+bmo
